date,close_price,sentiment_score,sentiment_label,concordance,active_pillars,fng_raw,taker_ratio,dist_50dma_pct,vol_ratio,fwd_return_7d,fwd_return_14d,fwd_return_30d
2025-01-22,99654.75000000,69.0,Greed,False,4,84,1.0348,5.20,0.67,-0.21,-6.71,-7.69
2025-01-23,99855.50000000,68.4,Greed,False,4,75,1.0431,5.28,1.60,0.71,-6.80,-7.59
2025-01-24,99958.00000000,62.4,Neutral,False,4,75,1.0475,5.20,0.78,-0.91,-6.38,-8.22
2025-01-25,99935.95000000,69.3,Greed,False,4,75,1.0364,5.06,0.38,-2.41,-6.34,-12.36
2025-01-26,98073.92000000,62.8,Neutral,False,4,73,1.0156,3.02,0.34,-2.60,-4.53,-14.07
2025-01-27,97793.50000000,53.3,Neutral,False,4,71,1.0115,2.68,1.62,0.57,-3.24,-17.97
2025-01-28,97210.99000000,56.7,Neutral,False,4,72,0.9982,1.96,0.81,-2.81,-4.90,-16.21
2025-01-29,99446.46000000,54.8,Neutral,False,4,72,1.0115,4.14,0.77,-6.52,-5.29,-18.23
2025-01-30,100562.76000000,59.7,Neutral,False,4,70,1.0185,5.21,0.56,-7.46,-8.12,-17.39
2025-01-31,99049.21000000,59.5,Neutral,False,4,76,0.9850,3.55,0.65,-5.52,-6.11,-8.54
2025-02-01,97528.13000000,60.0,Neutral,False,4,68,0.9853,1.94,0.32,-4.02,-4.51,-15.68
2025-02-02,95523.60000000,49.4,Neutral,False,4,60,0.9883,-0.14,1.22,-1.98,-3.95,-13.95
2025-02-03,98355.61000000,57.4,Neutral,False,4,44,1.0036,2.84,2.22,-3.79,-7.13,-14.63
2025-02-04,94474.99000000,57.4,Neutral,False,4,72,1.0122,-1.09,0.89,-2.15,-3.11,-11.73
2025-02-05,92966.51000000,55.3,Neutral,False,4,54,1.0116,-2.50,0.55,1.31,-0.50,-13.81
2025-02-06,93061.60000000,50.0,Neutral,False,4,49,1.0291,-2.33,0.70,-0.71,0.55,-14.40
2025-02-07,93584.12000000,49.5,Neutral,False,4,44,1.0444,-1.76,0.74,-0.63,-1.70,-20.56
2025-02-08,93602.71000000,49.0,Neutral,False,4,44,1.0779,-1.73,0.26,-0.51,-1.42,-22.51
2025-02-09,93630.43000000,53.8,Neutral,False,4,46,1.1067,-1.71,0.52,-2.01,-2.02,-18.83
2025-02-10,94626.84000000,52.6,Neutral,False,4,43,1.0987,-0.73,0.68,-3.47,-7.44,-18.73
2025-02-11,92447.59000000,58.0,Neutral,False,4,47,1.0894,-3.04,0.68,-0.99,-8.84,-19.14
2025-02-12,94188.01000000,53.1,Neutral,False,4,46,1.0952,-1.20,0.78,-1.79,-14.83,-18.00
2025-02-13,92400.15000000,57.2,Neutral,False,4,50,1.0642,-3.01,0.67,1.26,-11.85,-16.02
2025-02-14,92997.60000000,51.7,Neutral,False,4,48,1.0656,-2.41,0.60,-1.08,-12.56,-18.35
2025-02-15,93129.99000000,48.7,Neutral,False,4,50,1.0487,-2.33,0.20,-0.92,-10.80,-17.37
2025-02-16,91746.31000000,60.7,Neutral,False,4,54,1.0652,-3.79,0.33,-0.00,-1.26,-17.57
2025-02-17,91340.43000000,61.4,Neutral,False,4,51,1.1280,-4.25,0.75,-4.11,-9.97,-12.83
2025-02-18,91535.90000000,57.7,Neutral,False,4,47,1.1248,-4.09,1.03,-7.93,-10.20,-15.23
2025-02-19,92498.34000000,54.8,Neutral,False,4,44,1.1302,-3.13,0.68,-13.28,-9.22,-15.96
2025-02-20,93568.86000000,57.3,Neutral,False,4,49,1.1518,-2.06,0.66,-12.95,-10.87,-17.14
2025-02-21,91990.87000000,60.5,Neutral,False,4,55,1.1376,-3.67,1.18,-11.60,-12.89,-13.60
2025-02-22,92271.76000000,52.8,Neutral,False,4,49,1.1193,-3.32,0.28,-9.97,-13.67,-12.19
2025-02-23,91743.11000000,60.1,Neutral,False,4,50,1.0721,-3.80,0.34,-1.25,-18.97,-11.68
2025-02-24,87584.45000000,40.9,Neutral,False,4,49,0.9727,-8.01,1.48,-6.11,-17.18,-7.58
2025-02-25,84274.25000000,31.4,Fear,False,4,25,0.9769,-11.22,3.77,-2.47,-9.82,-4.16
2025-02-26,80217.72000000,25.0,Fear,False,4,21,0.9450,-15.25,2.55,4.68,-4.13,-2.77
2025-02-27,81452.11000000,40.0,Neutral,False,4,10,0.9299,-13.75,2.17,2.39,-8.23,-6.19
2025-02-28,81315.68000000,27.2,Fear,False,4,16,0.9408,-13.74,3.05,-1.46,-5.02,-6.37
2025-03-01,83070.00000000,36.9,Neutral,False,4,20,0.9636,-11.70,0.80,-4.11,-6.59,-8.18
2025-03-02,90592.39000000,49.0,Neutral,False,4,26,0.9991,-3.67,1.98,-17.94,-16.18,-12.92
2025-03-03,82235.06000000,35.9,Neutral,False,4,33,1.0272,-12.37,2.35,-11.80,-6.42,-7.97
2025-03-04,82195.66000000,35.7,Neutral,False,4,15,1.0386,-12.22,1.84,-7.54,-7.99,-8.35
2025-03-05,83970.96000000,41.8,Neutral,False,4,20,1.0585,-10.14,0.93,-8.42,-5.18,-8.89
2025-03-06,83395.37000000,44.0,Neutral,False,4,25,1.0743,-10.49,0.95,-10.37,-6.95,-8.71
2025-03-07,80130.98000000,42.4,Neutral,False,4,34,1.0716,-13.69,1.45,-3.62,-2.99,-11.03
2025-03-08,79656.38000000,50.4,Neutral,False,4,28,1.0842,-13.80,0.24,-2.58,-2.67,-8.94
2025-03-09,74343.38000000,41.7,Neutral,False,4,27,1.0494,-19.09,0.76,2.14,6.90,-6.53
2025-03-10,72534.67000000,34.1,Fear,False,4,20,1.0553,-20.60,1.34,6.09,11.70,3.99
2025-03-11,76000.00000000,43.9,Neutral,False,4,24,1.0757,-16.40,1.47,-0.49,6.62,-6.97
2025-03-12,76902.40000000,47.4,Neutral,False,4,34,1.0929,-14.94,0.90,3.54,5.26,-4.56
2025-03-13,74748.84000000,49.2,Neutral,False,4,45,1.0969,-16.87,0.72,3.81,8.06,0.56
2025-03-14,77233.30000000,43.5,Neutral,False,4,27,1.0980,-13.67,0.70,0.65,0.99,-4.36
2025-03-15,77597.36000000,45.2,Neutral,False,4,46,1.0897,-12.83,0.16,-0.09,-1.53,-3.80
2025-03-16,75934.53000000,52.4,Neutral,False,4,30,1.1085,-14.23,0.47,4.66,0.27,-2.39
2025-03-17,76952.08000000,46.5,Neutral,False,4,32,1.1255,-12.67,0.58,5.29,-0.88,-4.17
2025-03-18,75629.19000000,49.6,Neutral,False,4,34,1.0875,-13.73,0.57,7.14,4.31,-1.21
2025-03-19,79622.55000000,46.6,Neutral,False,4,32,1.0871,-8.81,0.81,1.67,-4.95,-6.82
2025-03-20,77596.94000000,52.7,Neutral,False,4,49,1.0763,-10.69,0.75,4.09,-2.92,-3.80
2025-03-21,77738.34000000,41.0,Neutral,False,4,31,1.0817,-10.05,0.43,0.33,-1.59,-4.24
2025-03-22,77526.92000000,50.9,Neutral,False,4,32,1.0770,-9.85,0.12,-1.44,-1.80,-1.96
2025-03-23,79476.59000000,42.5,Neutral,False,4,30,1.1105,-7.19,0.23,-4.20,-10.29,3.51
2025-03-24,81022.98000000,51.4,Neutral,False,4,45,1.1119,-5.06,0.95,-5.86,-10.48,2.13
2025-03-25,81027.96000000,58.7,Neutral,False,4,46,1.1453,-4.67,0.80,-2.64,-14.24,2.02
2025-03-26,80949.41000000,59.3,Neutral,False,4,47,1.1104,-4.46,0.57,-6.50,-6.82,3.03
2025-03-27,80770.47000000,58.7,Neutral,False,4,40,1.1292,-4.39,0.63,-6.74,-12.46,3.21
2025-03-28,77997.83000000,50.8,Neutral,False,4,44,1.1066,-7.34,0.98,-1.91,-5.90,6.01
2025-03-29,76410.66000000,48.5,Neutral,False,4,26,1.1026,-8.86,0.52,-0.36,-1.63,8.99
2025-03-30,76137.01000000,47.4,Neutral,False,4,32,1.0601,-8.80,0.51,-6.36,-2.99,8.79
2025-03-31,76278.03000000,47.9,Neutral,False,4,34,1.0373,-8.25,1.30,-4.91,-2.14,9.03
2025-04-01,78886.54000000,52.6,Neutral,False,4,34,1.0314,-4.76,1.34,-11.91,-6.04,8.25
2025-04-02,75684.19000000,39.5,Neutral,False,4,44,1.0448,-8.25,2.85,-0.34,-2.56,13.40
2025-04-03,75329.46000000,33.1,Fear,False,4,25,1.0113,-8.26,2.17,-6.14,-0.82,12.81
2025-04-04,76504.25000000,49.3,Neutral,False,4,28,1.0209,-6.47,2.40,-4.06,-3.02,8.99
2025-04-05,76135.28000000,41.0,Neutral,False,4,30,1.0196,-6.53,0.57,-1.27,-1.95,10.04
2025-04-06,71294.99000000,32.4,Fear,False,4,34,1.0279,-12.00,2.84,3.60,4.41,19.79
2025-04-07,72533.93000000,44.6,Neutral,False,4,23,1.0269,-10.05,4.34,2.92,4.79,18.33
2025-04-08,69489.10000000,32.4,Fear,False,4,24,1.0028,-13.35,1.56,6.66,18.39,32.15
2025-04-09,75428.82000000,42.4,Neutral,False,4,18,1.0077,-5.57,3.16,-2.23,9.71,21.25
2025-04-10,70705.86000000,40.0,Neutral,False,4,39,1.0039,-11.00,1.11,5.66,16.91,31.57
2025-04-11,73398.74000000,40.3,Neutral,False,4,25,1.0060,-7.14,1.54,1.09,13.63,25.96
2025-04-12,75166.76000000,43.3,Neutral,False,4,43,1.0260,-4.49,0.43,-0.69,10.91,23.18
2025-04-13,73863.34000000,44.6,Neutral,False,4,45,1.0167,-5.71,0.57,0.78,11.94,26.03
2025-04-14,74648.87000000,42.9,Neutral,False,4,31,1.0283,-4.29,0.78,1.82,11.56,24.08
2025-04-15,74118.24000000,50.3,Neutral,False,4,38,1.0414,-4.64,0.55,10.99,11.75,25.16
2025-04-16,73747.00000000,47.6,Neutral,False,4,29,1.0308,-4.86,0.53,12.21,12.77,25.77
2025-04-17,74710.35000000,41.7,Neutral,False,4,30,1.0576,-3.48,0.40,10.65,14.30,23.77
2025-04-18,74195.81000000,50.9,Neutral,False,4,33,1.0272,-3.96,0.15,12.41,15.67,28.28
2025-04-19,74647.38000000,41.9,Neutral,False,4,32,1.0524,-3.21,0.23,11.68,13.84,25.92
2025-04-20,74441.42000000,54.4,Neutral,False,4,37,1.0720,-3.26,0.34,11.08,12.01,27.16
2025-04-21,76005.09000000,51.9,Neutral,False,4,39,1.1040,-0.85,0.95,9.57,10.23,27.26
2025-04-22,82267.42000000,65.9,Greed,False,4,47,1.1666,7.32,1.63,0.68,3.81,20.23
2025-04-23,82752.47000000,72.9,Greed,False,4,72,1.1948,7.93,1.20,0.50,3.72,14.19
2025-04-24,82665.62000000,69.4,Greed,False,4,63,1.1964,7.86,0.56,3.30,11.08,14.85
2025-04-25,83400.80000000,68.8,Greed,False,4,60,1.3540,8.81,0.88,2.90,9.66,15.01
2025-04-26,83364.55000000,74.9,Greed,False,4,65,1.2953,8.68,0.22,1.94,11.59,15.29
2025-04-27,82685.95000000,73.5,Greed,False,4,61,1.2786,7.71,0.29,0.84,11.81,16.23
2025-04-28,83281.87000000,63.1,Neutral,False,4,54,1.2342,8.23,0.72,0.59,11.17,15.30
2025-04-29,82828.47000000,67.7,Greed,False,4,60,1.1582,7.35,0.78,3.11,12.39,12.13
2025-04-30,83164.11000000,62.5,Neutral,False,4,56,1.1262,7.59,0.94,3.20,11.38,10.30
2025-05-01,85394.08000000,61.6,Neutral,False,4,53,1.1233,10.23,0.97,7.53,8.63,8.16
2025-05-02,85823.34000000,55.4,Neutral,False,4,67,0.9986,10.47,0.80,6.56,8.07,8.56
2025-05-03,84981.53000000,62.4,Neutral,False,4,65,0.9975,9.17,0.34,9.47,8.81,8.81
2025-05-04,83378.78000000,59.2,Neutral,False,4,64,0.9889,6.95,0.51,10.88,14.15,11.09
2025-05-05,83777.37000000,51.2,Neutral,False,4,52,0.9897,7.25,0.74,10.52,12.19,9.48
2025-05-06,85404.55000000,56.0,Neutral,False,4,59,1.0003,9.09,0.87,9.00,10.84,3.88
2025-05-07,85827.28000000,58.7,Neutral,False,4,67,1.0138,9.35,1.08,7.92,12.69,6.74
2025-05-08,91827.62000000,70.4,Greed,False,4,65,1.0069,16.63,2.08,1.02,7.71,0.91
2025-05-09,91456.32000000,64.0,Neutral,False,4,73,0.9889,15.75,1.02,1.41,3.33,1.41
2025-05-10,93025.99000000,61.9,Neutral,False,4,70,1.0131,17.28,0.60,-0.60,2.06,3.72
2025-05-11,92453.97000000,64.9,Neutral,False,4,70,1.0230,16.13,0.90,2.95,3.75,4.27
2025-05-12,92587.21000000,68.2,Greed,False,4,70,1.0141,15.91,1.66,1.52,3.80,1.99
2025-05-13,93087.57000000,64.7,Neutral,False,4,70,1.0185,16.19,1.12,1.69,3.25,-2.07
2025-05-14,92625.69000000,65.1,Greed,False,4,73,1.0124,15.28,0.89,4.42,3.67,-0.77
2025-05-15,92762.84000000,64.4,Neutral,False,4,70,1.0127,15.11,1.02,6.63,0.12,-1.50
2025-05-16,92749.30000000,64.2,Neutral,False,4,71,1.0533,14.75,0.66,1.89,-1.10,-1.35
2025-05-17,92471.86000000,66.3,Greed,False,4,74,1.0300,14.00,0.43,2.67,-0.12,-0.03
2025-05-18,95177.83000000,70.5,Greed,False,4,74,1.0391,16.79,1.42,0.78,-2.11,-4.36
2025-05-19,93993.45000000,58.1,Neutral,False,4,74,1.0414,14.84,1.44,2.25,-1.62,-2.77
2025-05-20,94662.05000000,70.1,Greed,False,4,71,1.0471,15.14,1.31,1.53,-2.16,-3.98
2025-05-21,96722.47000000,74.4,Greed,False,4,70,1.0607,17.14,2.29,-0.72,-5.17,-7.20
2025-05-22,98909.34000000,71.3,Greed,False,4,72,1.0627,19.11,1.91,-6.10,-10.30,-10.32
2025-05-23,94499.08000000,58.1,Neutral,False,4,78,1.0219,13.28,1.55,-2.93,-3.06,-7.07
2025-05-24,94937.85000000,56.6,Neutral,False,4,66,1.0269,13.31,0.65,-2.71,-2.40,-4.23
2025-05-25,95919.32000000,59.0,Neutral,False,4,74,1.0347,13.94,0.79,-2.86,-3.31,-4.71
2025-05-26,96110.05000000,59.8,Neutral,False,4,73,1.0554,13.50,0.73,-3.79,0.39,-4.36
2025-05-27,96108.91000000,61.6,Neutral,False,4,74,1.0371,12.87,1.07,-3.63,0.30,-4.80
2025-05-28,96026.23000000,59.4,Neutral,False,4,71,1.0087,12.07,0.86,-4.48,-1.66,-4.78
2025-05-29,92877.53000000,55.6,Neutral,False,4,74,0.9917,7.96,1.28,-4.48,-1.85,-1.36
2025-05-30,91729.90000000,56.4,Neutral,False,4,60,1.0022,6.10,1.11,-0.13,0.20,0.73
2025-05-31,92361.55000000,49.6,Neutral,False,4,50,1.0164,6.37,0.47,0.33,-1.07,-1.55
2025-06-01,93173.09000000,51.9,Neutral,False,4,56,1.0322,6.86,0.48,-0.46,-1.80,-3.86
2025-06-02,92468.41000000,60.4,Neutral,False,4,64,1.0135,5.60,0.76,4.35,-0.02,-0.23
2025-06-03,92621.68000000,58.3,Neutral,False,4,64,1.0216,5.34,0.87,4.08,-1.72,0.58
2025-06-04,91723.34000000,55.4,Neutral,False,4,62,1.0234,3.90,0.68,2.95,-0.36,0.09
2025-06-05,88719.53000000,51.5,Neutral,False,4,57,1.0442,0.16,1.41,2.76,2.45,3.67
2025-06-06,91611.88000000,50.2,Neutral,False,4,45,1.0530,3.03,0.75,0.33,-2.03,1.22
2025-06-07,92663.26000000,49.6,Neutral,False,4,52,1.0549,3.79,0.36,-1.39,-4.27,-0.44
2025-06-08,92747.41000000,50.8,Neutral,False,4,62,1.0315,3.46,0.41,-1.35,-5.32,0.20
2025-06-09,96489.28000000,62.3,Neutral,False,4,62,1.0582,7.11,1.12,-4.19,-5.77,-1.77
2025-06-10,96401.56000000,64.0,Neutral,False,4,71,1.0495,6.53,0.82,-5.57,-5.18,2.09
2025-06-11,94428.32000000,59.0,Neutral,False,4,72,1.0446,4.07,0.83,-3.22,-2.65,5.91
2025-06-12,91163.79000000,56.8,Neutral,False,4,71,1.0067,0.28,1.12,-0.30,0.36,9.45
2025-06-13,91914.06000000,59.0,Neutral,False,4,61,1.0248,0.90,1.57,-2.35,-0.52,10.48
2025-06-14,91373.27000000,59.6,Neutral,False,4,63,1.0009,0.14,0.47,-2.92,0.27,12.32
2025-06-15,91495.94000000,52.5,Neutral,False,4,60,0.9741,0.09,0.94,-4.02,0.99,10.81
2025-06-16,92445.85000000,54.8,Neutral,False,4,61,0.9424,0.91,1.32,-1.65,-1.64,10.30
2025-06-17,91031.85000000,49.3,Neutral,False,4,68,0.9466,-0.80,1.54,0.41,-1.60,12.64
2025-06-18,91390.86000000,50.3,Neutral,False,4,52,0.9699,-0.59,0.92,0.58,0.95,10.99
2025-06-19,90889.81000000,57.1,Neutral,False,4,57,0.9824,-1.30,0.48,0.66,2.50,11.54
2025-06-20,89755.09000000,46.5,Neutral,False,4,54,0.9604,-2.63,1.26,1.87,2.28,12.32
2025-06-21,88706.06000000,52.4,Neutral,False,4,49,0.9769,-3.82,0.67,3.28,3.69,13.17
2025-06-22,87817.55000000,46.3,Neutral,False,4,42,1.0158,-4.85,1.73,5.22,5.59,16.40
2025-06-23,90918.18000000,55.3,Neutral,False,4,47,1.0215,-1.65,1.56,0.01,1.47,10.98
2025-06-24,91404.25000000,56.2,Neutral,False,4,65,1.0232,-1.28,0.89,-2.00,1.67,10.18
2025-06-25,91923.34000000,56.3,Neutral,False,4,66,1.0202,-0.86,0.98,0.36,3.11,8.94
2025-06-26,91491.50000000,60.7,Neutral,False,4,74,1.0187,-1.45,0.66,1.82,7.57,9.72
2025-06-27,91437.04000000,58.2,Neutral,False,4,65,1.0141,-1.50,0.52,0.40,9.38,11.09
2025-06-28,91616.41000000,49.8,Neutral,False,4,65,0.9962,-1.31,0.17,0.40,8.91,11.13
2025-06-29,92399.46000000,49.7,Neutral,False,4,68,0.9792,-0.45,0.32,0.35,9.90,10.49
2025-06-30,90926.10000000,56.5,Neutral,False,4,66,0.9747,-2.01,0.69,1.46,12.87,13.35
2025-07-01,89573.12000000,53.4,Neutral,False,4,64,0.9726,-3.40,0.83,3.75,13.19,13.19
2025-07-02,92255.32000000,53.1,Neutral,False,4,63,0.9721,-0.49,1.18,2.74,10.53,6.09
2025-07-03,93158.07000000,56.6,Neutral,False,4,73,0.9914,0.47,0.99,5.64,10.07,4.35
2025-07-04,91804.46000000,59.8,Neutral,False,4,73,1.0058,-0.97,0.63,8.94,10.49,7.46
2025-07-05,91979.02000000,51.6,Neutral,False,4,67,1.0221,-0.77,0.24,8.48,10.22,8.03
2025-07-06,92725.76000000,52.6,Neutral,False,4,66,1.0474,0.03,0.43,9.51,8.72,6.31
2025-07-07,92255.32000000,64.1,Neutral,False,4,73,1.0830,-0.41,0.74,11.25,8.82,6.93
2025-07-08,92930.24000000,58.8,Neutral,False,4,65,1.1114,0.34,0.66,9.10,10.00,8.27
2025-07-09,94785.78000000,65.0,Neutral,False,4,66,1.1053,2.34,1.57,7.58,6.46,5.62
2025-07-10,98414.78000000,71.4,Greed,False,4,71,1.1075,6.22,1.71,4.19,2.33,1.24
2025-07-11,100010.00000000,78.6,Greed,True,4,71,1.1036,7.92,2.85,1.43,0.13,2.20
2025-07-12,99780.04000000,70.5,Greed,False,4,79,1.0820,7.55,0.66,1.60,0.61,2.41
2025-07-13,101544.19000000,67.4,Greed,False,4,74,1.0923,9.29,1.06,-0.72,0.03,1.20
2025-07-14,102630.79000000,73.4,Greed,False,4,74,1.0677,10.30,2.75,-2.18,-0.79,2.11
2025-07-15,101389.79000000,60.2,Neutral,False,4,73,1.0385,8.85,1.84,0.82,0.70,0.23
2025-07-16,101968.44000000,67.7,Greed,False,4,70,1.0529,9.33,1.44,-1.04,1.08,-1.51
2025-07-17,102542.26000000,68.6,Greed,False,4,74,1.0520,9.79,1.27,-1.79,-1.12,-1.98
2025-07-18,101436.90000000,60.6,Neutral,False,4,73,1.0476,8.41,1.45,-1.27,-3.51,-1.05
2025-07-19,101378.32000000,74.5,Greed,True,4,74,1.0753,8.12,0.35,-0.98,-4.11,-1.68
2025-07-20,100815.94000000,63.6,Neutral,False,4,72,1.0371,7.33,0.81,0.75,-2.15,-3.82
2025-07-21,100388.62000000,63.2,Neutral,False,4,71,1.0333,6.71,1.20,1.42,-1.02,-2.27
2025-07-22,102220.46000000,63.6,Neutral,False,4,72,1.0371,8.43,1.20,-0.12,-3.56,-5.25
2025-07-23,100905.06000000,62.6,Neutral,False,4,74,1.0071,6.85,0.91,2.14,-2.24,-1.74
2025-07-24,100711.63000000,61.4,Neutral,False,4,71,0.9979,6.44,0.81,0.67,-0.10,-2.80
2025-07-25,100144.79000000,57.2,Neutral,False,4,70,0.9946,5.59,1.37,-2.27,-0.04,-3.34
2025-07-26,100387.94000000,56.8,Neutral,False,4,72,1.0001,5.65,0.30,-3.16,-0.75,-5.49
2025-07-27,101574.07000000,56.6,Neutral,False,4,73,0.9923,6.70,0.41,-2.88,0.63,-5.43
2025-07-28,101816.02000000,62.1,Neutral,False,4,75,0.9915,6.75,0.80,-2.41,0.36,-6.17
2025-07-29,102095.51000000,61.2,Neutral,False,4,73,0.9830,6.92,0.82,-3.44,0.65,-5.59
2025-07-30,103068.01000000,62.3,Neutral,False,4,74,1.0013,7.78,0.90,-4.29,1.68,-9.94
2025-07-31,101389.27000000,61.5,Neutral,False,4,72,0.9940,5.87,1.12,-0.76,0.24,-8.07
2025-08-01,97872.00000000,50.5,Neutral,False,4,65,0.9841,2.06,1.80,2.29,2.61,-5.37
2025-08-02,97212.40000000,53.4,Neutral,False,4,55,0.9676,1.26,0.65,2.49,3.40,-4.05
2025-08-03,98650.03000000,50.3,Neutral,False,4,53,1.0155,2.60,0.58,3.61,1.75,-3.11
2025-08-04,99362.74000000,54.9,Neutral,False,4,64,1.0028,3.17,0.82,2.84,0.32,-3.55
2025-08-05,98578.76000000,56.1,Neutral,False,4,60,0.9971,2.23,0.79,4.25,-1.64,-3.61
2025-08-06,98646.77000000,48.8,Neutral,False,4,54,0.9801,2.14,0.59,6.24,-0.54,-4.21
2025-08-07,100614.65000000,53.1,Neutral,False,4,62,0.9775,3.98,0.92,1.01,-3.74,-6.45
2025-08-08,100109.19000000,57.8,Neutral,False,4,74,0.9604,3.26,0.62,0.32,-0.96,-5.20
2025-08-09,99632.67000000,55.4,Neutral,False,4,67,0.9487,2.56,0.63,0.89,-1.75,-4.41
2025-08-10,102209.55000000,51.1,Neutral,False,4,69,0.9106,4.92,0.82,-1.80,-5.30,-6.74
2025-08-11,102185.04000000,46.0,Neutral,False,4,70,0.9462,4.58,2.03,-2.45,-7.15,-4.71
2025-08-12,102763.50000000,57.2,Neutral,False,4,68,0.9529,4.92,1.21,-5.65,-6.52,-4.19
2025-08-13,104798.96000000,63.6,Neutral,False,4,73,0.9560,6.71,1.77,-6.38,-8.84,-5.69
2025-08-14,101627.64000000,48.9,Neutral,False,4,75,0.9778,3.28,2.52,-4.70,-5.16,-3.05
2025-08-15,100428.27000000,53.8,Neutral,False,4,60,0.9998,1.87,1.05,-1.28,-7.58,-2.08
2025-08-16,100516.61000000,49.7,Neutral,False,4,56,1.0392,1.77,0.32,-2.61,-7.27,-2.41
2025-08-17,100373.92000000,61.6,Neutral,False,4,64,1.0360,1.45,0.39,-3.56,-7.73,-1.93
2025-08-18,99678.28000000,50.1,Neutral,False,4,60,1.0023,0.60,1.25,-4.82,-6.43,-1.21
2025-08-19,96960.73000000,51.8,Neutral,False,4,56,0.9798,-2.26,1.04,-0.93,-1.42,2.45
2025-08-20,98111.79000000,46.2,Neutral,False,4,44,0.9788,-1.27,0.77,-2.63,-2.32,0.47
2025-08-21,96849.87000000,52.2,Neutral,False,4,50,0.9689,-2.63,0.67,-0.48,-1.89,1.84
2025-08-22,99145.16000000,52.6,Neutral,False,4,50,0.9514,-0.45,1.30,-6.38,-4.69,-0.89
2025-08-23,97892.79000000,54.2,Neutral,False,4,60,0.9162,-1.82,0.44,-4.79,-3.85,-2.36
2025-08-24,96796.27000000,46.1,Neutral,False,4,53,0.8947,-3.02,0.96,-4.32,-1.96,-2.01
2025-08-25,94874.98000000,43.9,Neutral,False,4,47,0.9438,-4.98,1.38,-1.69,0.39,1.77
2025-08-26,96062.46000000,48.8,Neutral,False,4,48,0.9605,-3.87,1.17,-0.50,-0.77,-2.64
2025-08-27,95531.51000000,52.5,Neutral,False,4,51,0.9703,-4.45,0.72,0.32,1.92,-1.79
2025-08-28,96386.74000000,47.2,Neutral,False,4,48,0.9797,-3.62,0.60,-1.42,2.15,-2.65
2025-08-29,92818.56000000,45.8,Neutral,False,4,50,0.9913,-7.09,1.01,1.81,6.49,3.33
2025-08-30,93206.97000000,37.4,Neutral,False,4,39,0.9769,-6.57,0.34,0.99,5.71,4.62
2025-08-31,92617.19000000,50.4,Neutral,False,4,48,0.9932,-7.03,0.36,2.46,6.18,4.95
2025-09-01,93272.38000000,39.4,Neutral,False,4,46,0.9367,-6.21,0.80,2.11,5.17,8.34
2025-09-02,95584.32000000,46.5,Neutral,False,4,49,0.9178,-3.75,0.91,-0.28,2.98,7.53
2025-09-03,95840.31000000,44.7,Neutral,False,4,55,0.9054,-3.39,0.63,1.59,2.75,8.53
2025-09-04,95019.87000000,49.1,Neutral,False,4,51,0.9120,-4.08,0.80,3.62,4.54,9.44
2025-09-05,94495.17000000,42.9,Neutral,False,4,48,0.9236,-4.45,1.33,4.60,4.31,11.14
2025-09-06,94128.07000000,53.4,Neutral,False,4,48,0.9531,-4.69,0.25,4.67,4.79,12.85
2025-09-07,94899.29000000,42.6,Neutral,False,4,44,0.9566,-3.78,0.28,3.63,3.55,9.76
2025-09-08,95242.69000000,47.6,Neutral,False,4,51,0.9709,-3.32,0.63,3.00,0.36,11.34
2025-09-09,95319.63000000,50.0,Neutral,False,4,48,0.9839,-3.14,1.02,3.27,-0.49,10.34
2025-09-10,97368.09000000,50.2,Neutral,False,4,49,0.9843,-0.96,1.17,1.14,-0.84,1.30
2025-09-11,98457.63000000,50.9,Neutral,False,4,54,0.9733,0.19,0.92,0.89,-5.01,-1.65
2025-09-12,98839.63000000,51.5,Neutral,False,4,57,0.9688,0.62,0.98,-0.27,-5.07,0.51
2025-09-13,98527.66000000,51.9,Neutral,False,4,52,0.9524,0.34,0.52,0.11,-4.77,1.20
2025-09-14,98344.32000000,51.1,Neutral,False,4,55,0.9273,0.19,0.64,-0.08,-2.47,-0.86
2025-09-15,98098.92000000,48.8,Neutral,False,4,53,0.9385,0.01,1.04,-2.56,-0.60,-3.00
2025-09-16,98436.96000000,48.0,Neutral,False,4,52,0.9292,0.43,0.88,-3.65,-1.25,-5.99
2025-09-17,98475.16000000,51.2,Neutral,False,4,53,0.9166,0.54,1.64,-1.95,2.62,-7.13
2025-09-18,99332.79000000,49.7,Neutral,False,4,52,0.8975,1.49,1.35,-5.85,3.47,-7.26
2025-09-19,98569.20000000,46.6,Neutral,False,4,53,0.9035,0.77,0.82,-4.81,5.53,-5.36
2025-09-20,98633.84000000,42.0,Neutral,False,4,48,0.9296,0.82,0.27,-4.87,5.43,-3.73
2025-09-21,98264.48000000,53.7,Neutral,False,4,49,0.9539,0.42,0.36,-2.40,6.88,-4.94
2025-09-22,95584.95000000,40.1,Neutral,False,4,45,0.9518,-2.26,2.07,2.02,11.13,-3.02
2025-09-23,94848.08000000,48.4,Neutral,False,4,43,0.9776,-2.92,0.95,2.48,9.81,-0.08
2025-09-24,96551.97000000,49.4,Neutral,False,4,44,0.9929,-1.13,1.01,4.66,9.83,-1.11
2025-09-25,93524.64000000,46.5,Neutral,False,4,44,1.0092,-4.13,1.86,9.90,12.45,2.64
2025-09-26,93824.89000000,49.8,Neutral,False,4,28,1.0049,-3.69,1.28,10.86,5.12,4.93
