date,close_price,sentiment_score,sentiment_label,concordance,active_pillars,fng_raw,taker_ratio,dist_50dma_pct,vol_ratio,fwd_return_7d,fwd_return_14d,fwd_return_30d
2021-04-23,51125.14000000,40.3,Neutral,False,4,55,0.9349,-10.02,1.86,12.85,12.11,-32.21
2021-04-24,50047.84000000,42.1,Neutral,False,4,37,0.9360,-11.96,0.77,15.49,17.61,-22.48
2021-04-25,49066.77000000,38.2,Neutral,False,4,31,0.9365,-13.69,0.81,15.31,18.70,-21.89
2021-04-26,54001.39000000,37.5,Neutral,False,4,27,0.9420,-5.11,1.17,5.87,3.36,-27.33
2021-04-27,55011.97000000,45.3,Neutral,False,4,50,0.9345,-3.42,0.74,-3.29,3.01,-29.96
2021-04-28,54846.22000000,52.7,Neutral,False,4,59,0.9371,-3.71,0.75,4.72,-9.51,-34.98
2021-04-29,53555.00000000,45.9,Neutral,False,4,52,0.9370,-5.90,0.71,5.30,-7.25,-35.38
2021-04-30,57694.27000000,49.4,Neutral,False,4,51,0.9584,1.37,0.93,-0.66,-13.61,-38.22
2021-05-01,57800.37000000,51.2,Neutral,False,4,68,0.9580,1.54,0.58,1.84,-19.10,-35.55
2021-05-02,56578.21000000,56.1,Neutral,False,4,66,0.9672,-0.45,0.51,2.94,-17.93,-35.15
2021-05-03,57169.39000000,52.2,Neutral,False,4,61,0.9642,0.66,0.81,-2.37,-23.84,-34.29
2021-05-04,53200.01000000,49.1,Neutral,False,4,68,0.9677,-6.25,1.19,6.52,-19.46,-26.23
2021-05-05,57436.11000000,49.6,Neutral,False,4,48,0.9765,1.19,1.06,-13.59,-36.12,-35.88
2021-05-06,56393.68000000,54.0,Neutral,False,4,65,0.9793,-0.55,0.98,-11.92,-28.14,-37.03
2021-05-07,57314.75000000,53.0,Neutral,False,4,64,0.9647,1.08,1.03,-13.04,-35.00,-37.54
2021-05-08,58862.05000000,54.0,Neutral,False,4,67,0.9699,3.78,1.00,-20.55,-36.38,-43.00
2021-05-09,58240.84000000,55.4,Neutral,False,4,73,0.9686,2.68,1.00,-20.28,-40.50,-42.68
2021-05-10,55816.14000000,51.1,Neutral,False,4,72,0.9608,-1.54,1.27,-22.00,-30.49,-33.02
2021-05-11,56670.02000000,52.0,Neutral,False,4,61,0.9603,-0.13,0.92,-24.39,-32.37,-35.28
2021-05-12,49631.32000000,44.5,Neutral,False,4,68,0.9506,-12.39,1.43,-26.07,-20.93,-24.78
2021-05-13,49670.97000000,46.5,Neutral,False,4,31,0.9500,-12.23,2.08,-18.41,-22.43,-28.44
2021-05-14,49841.45000000,36.8,Neutral,False,4,26,0.9340,-11.89,1.11,-25.26,-28.45,-21.71
2021-05-15,46762.99000000,28.8,Fear,False,4,27,0.9233,-17.09,1.22,-19.92,-26.00,-13.36
2021-05-16,46431.50000000,26.4,Fear,False,4,20,0.9124,-17.40,1.52,-25.36,-23.24,-13.54
2021-05-17,43538.04000000,20.7,Fear,True,4,27,0.9140,-22.21,2.07,-10.89,-14.43,-11.92
2021-05-18,42849.78000000,26.6,Fear,False,4,21,0.9120,-23.03,1.40,-10.56,-14.37,-11.10
2021-05-19,36690.09000000,19.1,Fear,True,4,23,0.9073,-33.57,3.59,6.96,2.39,-2.37
2021-05-20,40526.64000000,31.6,Fear,False,4,11,0.9109,-26.14,1.92,-4.93,-3.16,-12.44
2021-05-21,37252.01000000,26.1,Fear,False,4,19,0.9113,-31.57,1.78,-4.26,-1.14,-4.43
2021-05-22,37449.73000000,29.0,Fear,False,4,12,0.9264,-30.66,1.07,-7.60,-5.17,-15.60
2021-05-23,34655.25000000,26.1,Fear,False,4,14,0.9321,-35.30,1.72,2.85,3.29,-6.19
2021-05-24,38796.29000000,33.4,Fear,False,4,10,0.9439,-27.04,1.25,-3.98,-13.52,-13.19
2021-05-25,38324.72000000,32.9,Fear,False,4,22,0.9478,-27.35,0.85,-4.26,-12.90,-9.55
2021-05-26,39241.91000000,30.6,Fear,False,4,22,0.9514,-25.08,0.79,-4.26,-4.72,-19.51
2021-05-27,38529.98000000,36.7,Neutral,False,4,27,0.9486,-25.95,0.65,1.86,-4.81,-16.21
2021-05-28,35663.49000000,32.9,Fear,False,4,21,0.9537,-30.86,0.99,3.27,4.68,-2.70
2021-05-29,34605.15000000,31.6,Fear,False,4,18,0.9435,-32.30,0.81,2.62,2.72,-0.32
2021-05-30,35641.27000000,27.9,Fear,False,4,10,0.9586,-29.60,0.53,0.44,9.48,0.76
2021-05-31,37253.81000000,29.6,Fear,False,4,18,0.9514,-25.75,0.67,-9.93,8.76,-5.93
2021-06-01,36693.09000000,35.4,Neutral,False,4,20,0.9582,-26.19,0.58,-9.03,9.40,-8.69
2021-06-02,37568.68000000,31.9,Fear,False,4,23,0.9728,-23.63,0.50,-0.48,2.08,-10.07
2021-06-03,39246.79000000,32.8,Fear,False,4,24,0.9849,-19.44,0.56,-6.55,-2.94,-11.66
2021-06-04,36829.00000000,38.4,Neutral,False,4,27,0.9833,-23.58,0.68,1.37,-2.74,-4.19
2021-06-05,35513.20000000,37.8,Neutral,False,4,24,0.9867,-25.51,0.53,0.09,-0.08,-5.13
2021-06-06,35796.31000000,28.2,Fear,False,4,17,0.9797,-24.14,0.38,9.01,-0.55,-4.40
2021-06-07,33552.79000000,34.7,Fear,False,4,15,0.9678,-28.21,0.62,20.75,-5.79,0.92
2021-06-08,33380.81000000,31.4,Fear,False,4,13,0.9632,-27.89,1.09,20.26,-2.61,-1.51
2021-06-09,37388.05000000,35.3,Neutral,False,4,14,0.9606,-18.57,1.24,2.57,-9.92,-9.55
2021-06-10,36675.72000000,32.7,Fear,False,4,21,0.9493,-19.52,1.04,3.86,-5.49,-8.65
2021-06-11,37331.98000000,31.0,Fear,False,4,21,0.9657,-17.56,0.76,-4.05,-15.40,-8.23
2021-06-12,35546.11000000,35.2,Neutral,False,4,28,0.9642,-20.96,0.91,-0.18,-9.18,-6.92
2021-06-13,39020.57000000,38.6,Neutral,False,4,23,0.9815,-12.81,0.94,-8.77,-11.07,-16.12
2021-06-14,40516.29000000,40.5,Neutral,False,4,28,0.9946,-9.12,1.17,-21.98,-14.86,-19.00
2021-06-15,40144.04000000,43.0,Neutral,False,4,38,0.9953,-9.39,0.88,-19.02,-10.54,-20.59
2021-06-16,38349.01000000,41.1,Neutral,False,4,33,0.9823,-12.78,0.96,-12.18,-8.62,-18.16
2021-06-17,38092.97000000,39.0,Neutral,False,4,26,0.9754,-12.70,0.90,-9.00,-12.04,-17.25
2021-06-18,35819.84000000,34.2,Fear,False,4,25,0.9583,-17.24,1.09,-11.82,-5.68,-11.28
2021-06-19,35483.72000000,32.6,Fear,False,4,23,0.9618,-17.16,0.79,-9.02,-2.30,-13.09
2021-06-20,35600.16000000,28.5,Fear,False,4,21,0.9418,-16.02,1.03,-2.53,-0.88,-16.32
2021-06-21,31608.93000000,24.8,Fear,False,4,23,0.9349,-24.55,1.84,9.13,6.58,1.69
2021-06-22,32509.56000000,32.7,Fear,False,4,10,0.9332,-21.47,2.07,10.47,5.26,-0.68
2021-06-23,33678.07000000,30.6,Fear,False,4,14,0.9435,-17.88,1.26,4.06,0.55,-0.13
2021-06-24,34663.09000000,33.5,Fear,False,4,22,0.9607,-14.52,0.86,-3.34,-5.16,-1.17
2021-06-25,31584.45000000,31.3,Fear,False,4,27,0.9653,-21.15,1.13,6.97,7.06,12.02
2021-06-26,32283.65000000,29.5,Fear,False,4,20,0.9650,-18.39,1.02,7.39,3.78,15.35
2021-06-27,34700.34000000,34.1,Fear,False,4,22,0.9725,-11.19,0.90,1.69,-1.27,13.71
2021-06-28,34494.89000000,37.7,Neutral,False,4,25,0.9788,-10.63,0.78,-2.33,-4.08,16.02
2021-06-29,35911.73000000,35.6,Neutral,False,4,25,0.9867,-5.99,0.88,-4.71,-8.86,11.43
2021-06-30,35045.00000000,38.3,Neutral,False,4,28,0.9764,-7.21,0.76,-3.38,-6.35,20.43
2021-07-01,33504.69000000,37.8,Neutral,False,4,28,0.9650,-10.52,0.71,-1.88,-4.85,23.75
2021-07-02,33786.55000000,31.2,Fear,False,4,21,0.9682,-9.00,0.57,0.09,-7.11,17.93
2021-07-03,34669.13000000,29.5,Fear,False,4,24,0.9706,-5.85,0.44,-3.36,-9.08,12.92
2021-07-04,35286.51000000,36.0,Neutral,False,4,27,0.9593,-3.57,0.47,-2.91,-9.94,8.28
2021-07-05,33690.14000000,37.7,Neutral,False,4,29,0.9581,-7.29,0.69,-1.79,-8.46,17.91
2021-07-06,34220.01000000,29.8,Fear,False,4,20,0.9459,-5.35,0.64,-4.35,-12.94,19.41
2021-07-07,33862.12000000,37.6,Neutral,False,4,28,0.9611,-5.87,0.60,-3.08,-5.07,26.50
2021-07-08,32875.71000000,35.9,Neutral,False,4,20,0.9682,-8.42,0.79,-3.03,-1.79,35.58
2021-07-09,33815.81000000,31.4,Fear,False,4,20,0.9772,-5.44,0.54,-7.19,-0.54,29.51
2021-07-10,33502.87000000,38.7,Neutral,False,4,20,0.9738,-6.12,0.41,-5.92,2.25,38.06
2021-07-11,34258.99000000,36.0,Neutral,False,4,20,0.9946,-3.83,0.40,-7.24,3.28,33.06
2021-07-12,33086.63000000,37.9,Neutral,False,4,25,0.9830,-7.04,0.68,-6.79,12.55,37.55
2021-07-13,32729.77000000,36.6,Neutral,False,4,20,0.9823,-7.73,0.62,-8.98,20.56,35.65
2021-07-14,32820.02000000,31.2,Fear,False,4,21,0.9678,-7.19,0.73,-2.06,21.94,45.64
2021-07-15,31880.00000000,32.9,Fear,False,4,20,0.9573,-9.47,0.85,1.28,25.52,47.64
2021-07-16,31383.87000000,33.2,Fear,False,4,22,0.9530,-10.51,0.84,7.17,34.48,49.68
2021-07-17,31520.07000000,28.9,Fear,False,4,15,0.9530,-9.91,0.62,8.69,31.54,45.63
2021-07-18,31778.56000000,28.8,Fear,False,4,19,0.9345,-9.03,0.69,11.34,25.38,40.65
2021-07-19,30839.65000000,32.9,Fear,False,4,24,0.9399,-11.47,0.94,20.75,26.94,44.96
2021-07-20,29790.35000000,27.5,Fear,False,4,19,0.9345,-14.12,1.23,32.45,28.25,56.97
2021-07-21,32144.51000000,33.9,Fear,False,4,10,0.9532,-7.09,1.66,24.50,23.58,53.44
2021-07-22,32287.83000000,33.6,Fear,False,4,21,0.9659,-6.38,0.93,23.94,26.56,51.21
2021-07-23,33634.09000000,40.5,Neutral,False,4,23,0.9688,-2.16,1.01,25.49,27.36,46.40
2021-07-24,34258.14000000,40.5,Neutral,False,4,22,0.9741,-0.20,0.96,21.03,30.11,44.46
2021-07-25,35381.02000000,42.5,Neutral,False,4,27,0.9891,3.08,0.97,12.62,23.78,34.74
2021-07-26,37237.60000000,55.5,Neutral,False,4,26,1.0039,8.40,2.83,5.13,24.21,31.52
2021-07-27,39457.87000000,54.4,Neutral,False,4,32,1.0284,14.47,1.59,-3.17,15.53,18.72
2021-07-28,40019.56000000,63.1,Neutral,False,4,50,1.0110,15.65,1.77,-0.74,13.72,22.61
2021-07-29,40016.48000000,59.0,Neutral,False,4,50,1.0054,15.47,0.94,2.11,10.95,22.19
2021-07-30,42206.37000000,63.9,Neutral,False,4,53,1.0132,21.40,1.24,1.49,13.25,15.55
2021-07-31,41461.83000000,64.7,Neutral,False,4,60,1.0192,18.98,0.74,7.50,13.52,13.32
2021-08-01,39845.44000000,56.2,Neutral,False,4,60,0.9986,14.06,0.89,9.91,17.89,18.21
2021-08-02,39147.82000000,52.5,Neutral,False,4,48,0.9856,12.05,0.83,18.15,17.25,24.68
2021-08-03,38207.05000000,51.8,Neutral,False,4,48,0.9709,9.50,0.93,19.31,16.98,28.89
2021-08-04,39723.18000000,51.1,Neutral,False,4,42,0.9871,13.88,0.85,14.57,12.54,25.87
2021-08-05,40862.46000000,61.9,Neutral,False,4,50,0.9868,16.97,1.33,8.65,14.43,22.16
2021-08-06,42836.87000000,58.4,Neutral,False,4,52,0.9825,22.29,1.16,11.59,15.14,20.82
2021-08-07,44572.54000000,62.6,Neutral,False,4,69,0.9823,26.61,1.09,5.60,9.53,18.15
2021-08-08,43794.37000000,64.2,Neutral,False,4,74,0.9896,23.82,1.01,7.26,12.43,7.01
2021-08-09,46253.40000000,62.9,Neutral,False,4,65,1.0083,29.99,1.08,-0.76,7.00,-0.44
2021-08-10,45584.99000000,67.2,Greed,False,4,71,1.0135,27.11,0.80,-1.95,4.58,1.78
2021-08-11,45511.00000000,67.0,Greed,False,4,70,1.0141,25.99,0.78,-1.77,7.61,-1.45
2021-08-12,44399.00000000,64.2,Neutral,False,4,70,1.0087,22.19,0.81,5.32,5.51,1.74
2021-08-13,47800.00000000,62.3,Neutral,False,4,70,1.0212,30.60,0.71,3.19,2.66,-3.71
2021-08-14,47068.51000000,68.5,Greed,False,4,76,1.0153,27.53,0.68,3.73,3.88,-4.52
2021-08-15,46973.82000000,67.6,Greed,False,4,71,1.0209,26.26,0.67,4.82,3.82,0.29
2021-08-16,45901.29000000,64.6,Neutral,False,4,72,1.0074,22.64,0.86,7.82,2.36,4.84
2021-08-17,44695.95000000,64.2,Neutral,False,4,72,0.9992,18.77,0.97,6.66,5.38,6.81
2021-08-18,44705.29000000,64.9,Neutral,False,4,73,1.0081,18.25,0.92,9.55,9.18,5.80
2021-08-19,46760.62000000,64.9,Neutral,False,4,70,1.0221,22.92,0.93,0.18,5.32,3.28
2021-08-20,49322.47000000,64.8,Neutral,False,4,70,1.0202,28.59,0.98,-0.51,1.37,-4.22
2021-08-21,48821.87000000,66.7,Greed,False,4,78,1.0179,26.29,0.81,0.15,2.24,-11.89
2021-08-22,49239.22000000,63.7,Neutral,False,4,76,1.0182,26.42,0.65,-0.96,5.11,-17.27
2021-08-23,49488.85000000,67.1,Greed,False,4,79,1.0222,26.14,0.92,-5.06,6.42,-12.01
2021-08-24,47674.01000000,67.3,Greed,False,4,79,1.0250,20.65,0.90,-1.20,-1.70,-5.89
2021-08-25,48973.32000000,64.6,Neutral,False,4,73,1.0018,23.02,0.81,-0.33,-5.97,-12.58
2021-08-26,46843.87000000,64.3,Neutral,False,4,75,0.9853,16.91,0.92,5.13,-0.96,-8.91
2021-08-27,49069.90000000,63.1,Neutral,False,4,71,0.9814,21.48,0.81,1.89,-8.60,-12.04
2021-08-28,48895.35000000,68.1,Greed,False,4,78,0.9968,20.16,0.54,2.09,-7.61,-13.80
2021-08-29,48767.83000000,66.4,Greed,False,4,72,0.9926,18.95,0.68,6.13,-5.62,-15.87
2021-08-30,46982.91000000,58.8,Neutral,False,4,73,0.9857,13.89,0.86,12.09,-4.35,-11.62
2021-08-31,47100.89000000,59.3,Neutral,False,4,73,0.9957,13.40,1.04,-0.50,0.02,-6.96
2021-09-01,48810.52000000,64.2,Neutral,False,4,71,1.0040,16.62,1.07,-5.66,-1.41,-1.37
2021-09-02,49246.64000000,66.1,Greed,False,4,74,1.0277,16.74,1.16,-5.79,-3.06,-3.27
2021-09-03,49999.14000000,69.5,Greed,False,4,74,1.0191,17.52,1.24,-10.30,-5.40,-3.60
2021-09-04,49915.64000000,66.6,Greed,False,4,72,0.9972,16.31,0.73,-9.50,-3.25,-1.38
2021-09-05,51756.88000000,65.5,Greed,False,4,73,1.0195,19.47,0.87,-11.07,-8.72,-0.55
2021-09-06,52663.90000000,67.3,Greed,False,4,79,1.0264,20.40,1.07,-14.67,-18.32,5.03
2021-09-07,46863.73000000,54.0,Neutral,False,4,79,1.0095,6.36,2.48,0.53,-13.08,14.77
2021-09-08,46048.31000000,44.3,Neutral,False,4,47,1.0014,3.75,1.30,4.50,-5.44,17.16
2021-09-09,46395.14000000,46.3,Neutral,False,4,45,0.9765,3.86,1.01,2.89,-3.30,18.44
2021-09-10,44850.91000000,46.4,Neutral,False,4,46,0.9735,-0.16,0.98,5.46,-4.55,21.87
2021-09-11,45173.69000000,40.3,Neutral,False,4,31,0.9754,0.05,0.61,6.90,-5.54,27.22
2021-09-12,46025.24000000,39.3,Neutral,False,4,32,0.9506,1.41,0.66,2.64,-6.22,21.67
2021-09-13,44940.73000000,40.7,Neutral,False,4,44,0.9449,-1.40,1.32,-4.28,-6.22,27.65
2021-09-14,47111.52000000,41.6,Neutral,False,4,30,0.9575,2.92,0.91,-13.54,-12.92,21.73
2021-09-15,48121.41000000,48.8,Neutral,False,4,49,0.9549,4.73,0.88,-9.51,-13.71,28.16
2021-09-16,47737.82000000,50.1,Neutral,False,4,53,0.9610,3.55,0.83,-6.02,-8.20,27.52
2021-09-17,47299.98000000,50.9,Neutral,False,4,48,0.9528,2.27,0.70,-9.49,1.78,30.08
2021-09-18,48292.74000000,46.6,Neutral,False,4,50,0.9562,4.14,0.63,-11.64,-1.36,28.40
2021-09-19,47241.75000000,52.1,Neutral,False,4,53,0.9510,1.62,0.61,-8.64,2.03,36.07
2021-09-20,43015.62000000,39.2,Neutral,False,4,50,0.9370,-7.59,1.55,-2.02,14.44,53.44
2021-09-21,40734.38000000,32.3,Fear,False,4,27,0.9193,-12.55,1.63,0.72,26.36,52.68
2021-09-22,43543.61000000,35.2,Neutral,False,4,21,0.9297,-6.74,1.12,-4.64,27.03,39.37
2021-09-23,44865.26000000,42.2,Neutral,False,4,27,0.9377,-4.12,0.94,-2.32,19.88,36.60
2021-09-24,42810.57000000,35.6,Neutral,False,4,33,0.9471,-8.58,1.55,12.45,26.02,42.14
2021-09-25,42670.64000000,40.6,Neutral,False,4,28,0.9473,-8.88,0.62,11.63,28.78,47.83
2021-09-26,43160.90000000,38.3,Neutral,False,4,27,0.9559,-7.77,0.93,11.68,26.64,39.78
2021-09-27,42147.35000000,38.6,Neutral,False,4,26,0.9675,-9.88,0.80,16.79,36.36,38.59
2021-09-28,41026.54000000,38.8,Neutral,False,4,25,0.9761,-12.08,0.89,25.46,36.49,47.65
2021-09-29,41524.28000000,35.6,Neutral,False,4,24,0.9677,-10.85,0.70,33.21,38.15,49.92
2021-09-30,43824.10000000,37.2,Neutral,False,4,20,0.9678,-5.85,0.97,22.73,30.86,41.15
2021-10-01,48141.61000000,48.2,Neutral,False,4,27,0.9778,3.26,1.34,12.07,28.11,27.33
2021-10-02,47634.90000000,53.8,Neutral,False,4,54,0.9804,2.18,0.62,15.36,27.80,27.87
2021-10-03,48200.01000000,47.6,Neutral,False,4,49,0.9827,3.34,0.65,13.40,27.65,31.16
2021-10-04,49224.94000000,56.6,Neutral,False,4,54,0.9864,5.44,0.98,16.75,25.97,27.77
2021-10-05,51471.99000000,58.8,Neutral,False,4,59,1.0057,9.99,1.08,8.79,24.88,19.28
2021-10-06,55315.00000000,70.4,Greed,False,4,68,1.0180,17.67,1.59,3.71,19.32,10.16
2021-10-07,53785.22000000,63.1,Neutral,False,4,76,1.0062,13.97,1.07,6.62,15.63,14.29
2021-10-08,53951.43000000,61.8,Neutral,False,4,74,0.9917,13.98,0.89,14.31,12.49,17.28
2021-10-09,54949.72000000,66.5,Greed,False,4,72,0.9941,15.81,1.04,10.78,11.53,22.89
2021-10-10,54659.00000000,57.5,Neutral,False,4,71,0.9941,14.92,1.66,12.57,11.33,22.48
2021-10-11,57471.35000000,66.7,Greed,False,4,71,1.0028,20.41,1.02,7.90,9.76,12.90
2021-10-12,55996.93000000,67.7,Greed,False,4,78,0.9897,17.00,1.03,14.79,7.74,15.67
2021-10-13,57367.00000000,65.5,Greed,False,4,70,0.9853,19.38,1.07,15.05,1.82,11.78
2021-10-14,57347.94000000,66.3,Greed,False,4,70,1.0006,18.93,0.86,8.45,5.63,12.26
2021-10-15,61672.42000000,71.5,Greed,False,4,71,1.0256,27.12,1.57,-1.60,0.94,6.24
2021-10-16,60875.57000000,71.6,Greed,False,4,78,1.0176,24.87,0.68,0.68,1.62,4.49
2021-10-17,61528.33000000,66.7,Greed,False,4,79,1.0136,25.55,0.75,-1.10,-0.37,-2.39
2021-10-18,62009.84000000,68.7,Greed,False,4,78,1.0088,25.86,0.99,1.72,-1.77,-2.69
2021-10-19,64280.59000000,68.6,Greed,False,4,75,1.0217,29.56,1.01,-6.15,-1.65,-11.49
2021-10-20,66001.41000000,71.5,Greed,False,4,82,1.0438,32.02,0.96,-11.50,-4.70,-12.04
2021-10-21,62193.15000000,67.0,Greed,False,4,84,1.0205,23.74,1.28,-2.60,-1.28,-4.00
2021-10-22,60688.22000000,67.2,Greed,False,4,75,0.9942,20.20,0.95,2.58,0.41,-3.40
2021-10-23,61286.75000000,64.4,Neutral,False,4,74,0.9920,20.84,0.51,0.93,0.30,-8.22
2021-10-24,60852.22000000,69.4,Greed,False,4,73,0.9970,19.47,0.58,0.74,3.98,-5.44
2021-10-25,63078.78000000,64.3,Neutral,False,4,72,0.9998,23.29,0.69,-3.44,7.05,-9.42
2021-10-26,60328.81000000,69.0,Greed,False,4,76,0.9743,17.57,0.79,4.79,10.97,-2.27
2021-10-27,58413.44000000,55.2,Neutral,False,4,73,0.9418,13.32,1.21,7.67,11.07,-8.02
2021-10-28,60575.89000000,63.2,Neutral,False,4,66,0.9587,16.86,1.17,1.35,6.93,-9.67
2021-10-29,62253.71000000,64.7,Neutral,False,4,70,0.9690,19.37,0.85,-2.11,3.00,-8.00
2021-10-30,61859.19000000,68.3,Greed,False,4,73,0.9754,17.84,0.65,-0.63,4.08,-6.60
2021-10-31,61299.80000000,65.8,Greed,False,4,74,0.9702,16.06,0.82,3.22,6.88,-7.10
2021-11-01,60911.11000000,60.5,Neutral,False,4,74,0.9653,14.68,0.94,10.86,4.43,-6.12
2021-11-02,63219.99000000,66.6,Greed,False,4,73,0.9925,18.21,0.98,5.90,-5.00,-10.66
2021-11-03,62896.48000000,67.2,Greed,False,4,76,0.9894,16.92,0.92,3.16,-4.06,-14.78
2021-11-04,61395.01000000,61.4,Neutral,False,4,73,0.9882,13.57,0.80,5.50,-7.34,-19.94
2021-11-05,60937.12000000,63.7,Neutral,False,4,73,0.9840,12.17,0.71,5.23,-4.73,-18.94
2021-11-06,61470.61000000,58.0,Neutral,False,4,71,0.9806,12.57,0.58,4.73,-2.87,-17.94
2021-11-07,63273.59000000,64.7,Neutral,False,4,73,1.0038,15.24,0.60,3.55,-7.35,-20.05
2021-11-08,67525.83000000,72.5,Greed,False,4,75,1.0250,22.08,1.28,-5.80,-16.70,-25.26
2021-11-09,66947.66000000,70.5,Greed,False,4,84,1.0154,20.00,1.06,-10.29,-14.05,-28.98
2021-11-10,64882.43000000,64.6,Neutral,False,4,75,1.0176,15.30,1.55,-6.99,-11.94,-27.34
2021-11-11,64774.26000000,64.0,Neutral,False,4,77,1.0190,14.24,0.90,-12.17,-8.98,-23.75
2021-11-12,64122.23000000,62.5,Neutral,False,4,74,1.0048,12.33,1.05,-9.47,-16.21,-21.94
2021-11-13,64380.00000000,59.6,Neutral,False,4,72,1.0071,11.93,0.54,-7.26,-15.00,-27.46
2021-11-14,65519.10000000,58.9,Neutral,False,4,74,0.9828,13.02,0.62,-10.53,-12.58,-26.21
2021-11-15,63606.74000000,60.2,Neutral,False,4,72,0.9681,8.95,0.92,-11.57,-9.17,-23.18
2021-11-16,60058.87000000,50.4,Neutral,False,4,71,0.9528,2.24,1.85,-4.19,-5.18,-20.69
2021-11-17,60344.87000000,49.6,Neutral,False,4,52,0.9561,2.06,1.12,-5.31,-5.24,-23.55
2021-11-18,56891.62000000,45.7,Neutral,False,4,54,0.9448,-4.28,1.48,3.64,-0.72,-17.68
2021-11-19,58052.24000000,44.5,Neutral,False,4,34,0.9458,-2.79,1.18,-7.45,-7.67,-19.59
2021-11-20,59707.51000000,44.3,Neutral,False,4,43,0.9461,-0.40,0.79,-8.35,-17.68,-21.43
2021-11-21,58622.02000000,50.0,Neutral,False,4,49,0.9340,-2.57,0.76,-2.30,-15.74,-16.60
2021-11-22,56247.18000000,38.1,Neutral,False,4,50,0.9194,-6.77,1.22,2.72,-10.32,-13.62
2021-11-23,57541.27000000,43.8,Neutral,False,4,33,0.9387,-4.89,1.17,-1.03,-12.08,-11.65
2021-11-24,57138.29000000,41.3,Neutral,False,4,42,0.9434,-5.73,0.92,0.08,-11.67,-11.06
2021-11-25,58960.36000000,44.5,Neutral,False,4,32,0.9556,-2.84,0.97,-4.21,-19.36,-14.52
2021-11-26,53726.53000000,39.5,Neutral,False,4,47,0.9555,-11.46,1.45,-0.23,-12.26,-5.49
2021-11-27,54721.03000000,34.1,Fear,False,4,21,0.9519,-9.85,0.65,-10.18,-9.74,-7.35
2021-11-28,57274.88000000,39.3,Neutral,False,4,27,0.9759,-5.71,0.81,-13.76,-12.61,-16.99
2021-11-29,57776.25000000,46.0,Neutral,False,4,33,0.9792,-4.98,0.90,-12.69,-19.17,-19.58
2021-11-30,56950.56000000,42.2,Neutral,False,4,40,0.9682,-6.32,1.12,-11.17,-15.11,-17.26
2021-12-01,57184.07000000,40.2,Neutral,False,4,34,0.9589,-5.98,1.02,-11.74,-14.55,-19.18
2021-12-02,56480.34000000,39.4,Neutral,False,4,32,0.9523,-7.11,0.86,-15.82,-15.67,-15.51
2021-12-03,53601.05000000,35.0,Fear,False,4,31,0.9464,-11.73,1.29,-12.05,-13.94,-11.78
2021-12-04,49152.47000000,25.3,Fear,False,4,25,0.9342,-18.72,2.28,0.48,-4.72,-5.51
2021-12-05,49396.33000000,30.3,Fear,False,4,18,0.9225,-18.01,0.90,1.33,-5.50,-7.22
2021-12-06,50441.92000000,30.0,Fear,False,4,16,0.9256,-15.97,1.18,-7.41,-6.99,-13.86
2021-12-07,50588.95000000,29.8,Fear,False,4,25,0.9271,-15.40,0.78,-4.44,-3.36,-14.84
2021-12-08,50471.19000000,32.9,Fear,False,4,28,0.9237,-15.20,0.80,-3.18,-3.73,-17.64
2021-12-09,47545.59000000,35.3,Neutral,False,4,29,0.9189,-19.62,0.80,0.18,6.93,-12.34
2021-12-10,47140.54000000,32.0,Fear,False,4,24,0.9265,-19.90,0.93,-2.14,7.81,-11.19
2021-12-11,49389.99000000,28.8,Fear,False,4,16,0.9463,-15.75,0.61,-5.17,2.04,-15.32
2021-12-12,50053.90000000,35.8,Neutral,False,4,27,0.9567,-14.29,0.56,-6.74,1.44,-14.63
2021-12-13,46702.75000000,33.9,Fear,False,4,28,0.9408,-19.64,1.10,0.45,8.56,-6.00
2021-12-14,48343.28000000,32.6,Fear,False,4,21,0.9478,-16.39,0.86,1.13,-1.65,-11.96
2021-12-15,48864.98000000,35.2,Neutral,False,4,28,0.9636,-15.15,1.10,-0.57,-4.91,-11.88
2021-12-16,47632.38000000,37.9,Neutral,False,4,29,0.9627,-16.98,0.71,6.73,-1.07,-9.55
2021-12-17,46131.20000000,33.4,Fear,False,4,23,0.9537,-19.19,0.94,10.16,0.19,-6.63
2021-12-18,46834.48000000,31.3,Fear,False,4,24,0.9565,-17.52,0.55,7.61,1.90,-9.89
2021-12-19,46681.23000000,37.3,Neutral,False,4,29,0.9506,-17.34,0.66,8.77,1.30,-9.27
2021-12-20,46914.16000000,34.6,Fear,False,4,25,0.9669,-16.51,0.81,8.07,-1.00,-11.20
2021-12-21,48889.88000000,39.2,Neutral,False,4,27,0.9742,-12.62,0.86,-2.75,-6.25,-16.79
2021-12-22,48588.16000000,46.1,Neutral,False,4,45,0.9716,-12.70,0.63,-4.37,-10.57,-24.99
2021-12-23,50838.81000000,41.3,Neutral,False,4,34,0.9803,-8.26,0.84,-7.31,-15.26,-31.01
2021-12-24,50820.00000000,43.4,Neutral,False,4,41,0.9886,-7.94,0.84,-9.06,-18.21,-28.68
2021-12-25,50399.66000000,45.9,Neutral,False,4,39,0.9969,-8.35,0.52,-5.31,-17.30,-27.26
2021-12-26,50775.49000000,40.4,Neutral,False,4,37,0.9970,-7.31,0.65,-6.87,-17.55,-27.21
2021-12-27,50701.44000000,43.9,Neutral,False,4,40,1.0018,-7.02,0.84,-8.39,-17.51,-27.40
